EMD,popid,Area,Simulator
0.003779102920894753,23,2,NEST-NEST GPU
0.004067738997933185,23,2,NEST-NEST GPU
0.006218403973916038,24,3,NEST-NEST
0.0014951172389100808,24,3,NEST-NEST
0.005173289242672418,24,3,NEST-NEST
0.0024166962443263546,24,3,NEST-NEST
0.004416242978380033,24,3,NEST-NEST
0.0024309552965367364,24,3,NEST-NEST
0.007759001372567374,24,3,NEST-NEST
0.00568932836876285,24,3,NEST-NEST
0.0039753241388986085,24,3,NEST-NEST
0.0017765616857211173,24,3,NEST-NEST
0.005889251566990146,24,3,NEST-NEST GPU
0.005627228134360226,24,3,NEST-NEST GPU
0.006029280536507433,24,3,NEST-NEST GPU
0.002924974737680965,24,3,NEST-NEST GPU
0.0014733981616962288,24,3,NEST-NEST GPU
0.0020924405876977937,24,3,NEST-NEST GPU
0.006363104586594105,24,3,NEST-NEST GPU
0.003648288984895431,24,3,NEST-NEST GPU
0.003043991208801707,24,3,NEST-NEST GPU
0.003363073807504488,24,3,NEST-NEST GPU
0.002397602791719086,25,3,NEST-NEST
0.003900884120073373,25,3,NEST-NEST
0.004149689615166994,25,3,NEST-NEST
0.0037789177759603573,25,3,NEST-NEST
0.0045046121228578435,25,3,NEST-NEST
0.005363946044189535,25,3,NEST-NEST
0.004088991292303447,25,3,NEST-NEST
0.0031594159160231836,25,3,NEST-NEST
0.0029095408496075705,25,3,NEST-NEST
0.002798872207896556,25,3,NEST-NEST
0.003969357964855998,25,3,NEST-NEST GPU
0.002859566049268894,25,3,NEST-NEST GPU
0.0026751581907612084,25,3,NEST-NEST GPU
0.0042089039763666914,25,3,NEST-NEST GPU
0.0036883287720298552,25,3,NEST-NEST GPU
0.004944902851836478,25,3,NEST-NEST GPU
0.004349761884179624,25,3,NEST-NEST GPU
0.00370440957578907,25,3,NEST-NEST GPU
0.005359113024032382,25,3,NEST-NEST GPU
0.004402652115644298,25,3,NEST-NEST GPU
0.0014992729990516314,26,3,NEST-NEST
0.0016276881703614998,26,3,NEST-NEST
0.0011835215305055606,26,3,NEST-NEST
0.001232989942669174,26,3,NEST-NEST
0.0029970074530657116,26,3,NEST-NEST
0.0021108592208868666,26,3,NEST-NEST
0.0028995463323952635,26,3,NEST-NEST
0.0019288694853812315,26,3,NEST-NEST
0.002639055852464081,26,3,NEST-NEST
0.0016258547677303384,26,3,NEST-NEST
0.001560167799145866,26,3,NEST-NEST GPU
0.0015270350679727164,26,3,NEST-NEST GPU
0.003448596091445089,26,3,NEST-NEST GPU
0.0024547543518505673,26,3,NEST-NEST GPU
0.0014829637376625427,26,3,NEST-NEST GPU
0.0012574297244106007,26,3,NEST-NEST GPU
0.0025815340660798975,26,3,NEST-NEST GPU
0.0014057723093827924,26,3,NEST-NEST GPU
0.0016632965994479005,26,3,NEST-NEST GPU
0.0010357351990720749,26,3,NEST-NEST GPU
0.004212037769770307,27,3,NEST-NEST
0.003183510500123806,27,3,NEST-NEST
0.005629799305691279,27,3,NEST-NEST
0.0023459594284501225,27,3,NEST-NEST
0.004410221192338528,27,3,NEST-NEST
0.004456069928488186,27,3,NEST-NEST
0.005255584881621135,27,3,NEST-NEST
0.0033302672399590175,27,3,NEST-NEST
0.0025213575394681,27,3,NEST-NEST
0.002272753321586865,27,3,NEST-NEST
0.0039012599132459357,27,3,NEST-NEST GPU
0.002298169638965847,27,3,NEST-NEST GPU
0.006272845113301862,27,3,NEST-NEST GPU
0.004135164110971286,27,3,NEST-NEST GPU
0.005637950516775311,27,3,NEST-NEST GPU
0.003342270001806819,27,3,NEST-NEST GPU
0.004289299064241624,27,3,NEST-NEST GPU
0.003971014290049677,27,3,NEST-NEST GPU
0.005054379771383712,27,3,NEST-NEST GPU
0.005397876171353773,27,3,NEST-NEST GPU
0.0034184173751006805,28,3,NEST-NEST
0.004694561608510888,28,3,NEST-NEST
0.003809652801420105,28,3,NEST-NEST
0.0027813797949607913,28,3,NEST-NEST
0.003835991453266852,28,3,NEST-NEST
0.003163045821020185,28,3,NEST-NEST
0.007505541847199655,28,3,NEST-NEST
0.006487277390744561,28,3,NEST-NEST
0.0035169996695268383,28,3,NEST-NEST
0.003966154884913856,28,3,NEST-NEST
0.006879868280257895,28,3,NEST-NEST GPU
0.008659980636041304,28,3,NEST-NEST GPU
0.0030191279257749093,28,3,NEST-NEST GPU
0.003984192672553557,28,3,NEST-NEST GPU
0.0025630264259180312,28,3,NEST-NEST GPU
0.003462302357741807,28,3,NEST-NEST GPU
0.0033355619795173417,28,3,NEST-NEST GPU
0.004021933607644954,28,3,NEST-NEST GPU
0.00546752345791705,28,3,NEST-NEST GPU
0.0032055946576342786,28,3,NEST-NEST GPU
0.004953315751293279,29,3,NEST-NEST
0.005391803936839799,29,3,NEST-NEST
0.0043039913264731125,29,3,NEST-NEST
0.005357265574892481,29,3,NEST-NEST
0.00458671130990343,29,3,NEST-NEST
0.0042763504301213204,29,3,NEST-NEST
0.005342505907299959,29,3,NEST-NEST
0.005661796206517906,29,3,NEST-NEST
0.004662271909434244,29,3,NEST-NEST
0.006409085071575285,29,3,NEST-NEST
0.004463439756086954,29,3,NEST-NEST GPU
0.003962280846794801,29,3,NEST-NEST GPU
0.007219811316377814,29,3,NEST-NEST GPU
0.00550342036488936,29,3,NEST-NEST GPU
0.005034690591741924,29,3,NEST-NEST GPU
0.004934926420892296,29,3,NEST-NEST GPU
0.006537093886945816,29,3,NEST-NEST GPU
0.006391493572242739,29,3,NEST-NEST GPU
0.0063834604620656085,29,3,NEST-NEST GPU
0.004211720835124369,29,3,NEST-NEST GPU
0.0036059284486792353,30,3,NEST-NEST
0.003584756728964031,30,3,NEST-NEST
0.004839191361673463,30,3,NEST-NEST
0.00402971966786362,30,3,NEST-NEST
0.0031337517244476943,30,3,NEST-NEST
0.002717550052324684,30,3,NEST-NEST
0.0058288939763081575,30,3,NEST-NEST
0.008681860059095523,30,3,NEST-NEST
0.0074489521323278796,30,3,NEST-NEST
