EMD,popid,Area,Simulator
0.08741972043823187,29,3,NEST-NEST GPU
0.08020400453343407,29,3,NEST-NEST GPU
0.07313940309784668,29,3,NEST-NEST GPU
0.06849263316962607,29,3,NEST-NEST GPU
0.008899442494321558,30,3,NEST-NEST
0.02175648702594815,30,3,NEST-NEST
0.017681877624062144,30,3,NEST-NEST
0.00923669901576166,30,3,NEST-NEST
0.01466721728955878,30,3,NEST-NEST
0.01533484754628664,30,3,NEST-NEST
0.018721178332989023,30,3,NEST-NEST
0.028164360933305578,30,3,NEST-NEST
0.021474292793722892,30,3,NEST-NEST
0.01466721728955886,30,3,NEST-NEST
0.01414412554201944,30,3,NEST-NEST GPU
0.014068414894349289,30,3,NEST-NEST GPU
0.009773556335604502,30,3,NEST-NEST GPU
0.019973845412623058,30,3,NEST-NEST GPU
0.01077844311377249,30,3,NEST-NEST GPU
0.009580838323353286,30,3,NEST-NEST GPU
0.013462729712987797,30,3,NEST-NEST GPU
0.012671209305526846,30,3,NEST-NEST GPU
